Date,Province_Name,Latitude,Longitude,Temperature,Precipitation,Price
2024-12-26,Sulawesi Tenggara,-3.5491199,121.7279646,24.1,3.18,14700.0
2024-12-27,Sulawesi Tenggara,-3.5491199,121.7279646,24.83,6.62,14700.0
2024-12-28,Sulawesi Tenggara,-3.5491199,121.7279646,24.24,8.34,14700.0
2024-12-29,Sulawesi Tenggara,-3.5491199,121.7279646,24.23,1.43,14700.0
2024-12-30,Sulawesi Tenggara,-3.5491199,121.7279646,24.7,5.48,14700.0
2024-12-31,Sulawesi Tenggara,-3.5491199,121.7279646,23.93,21.41,14700.0
2025-01-01,Sulawesi Tenggara,-3.5491199,121.7279646,23.57,7.93,14700.0
2025-01-02,Sulawesi Tenggara,-3.5491199,121.7279646,24.14,6.55,14700.0
2025-01-03,Sulawesi Tenggara,-3.5491199,121.7279646,24.22,10.66,14700.0
2025-01-04,Sulawesi Tenggara,-3.5491199,121.7279646,24.29,12.65,14700.0
2025-01-05,Sulawesi Tenggara,-3.5491199,121.7279646,23.81,9.57,14700.0
2025-01-06,Sulawesi Tenggara,-3.5491199,121.7279646,24.65,3.52,14700.0
2025-01-07,Sulawesi Tenggara,-3.5491199,121.7279646,24.68,3.64,14700.0
2025-01-08,Sulawesi Tenggara,-3.5491199,121.7279646,24.48,4.17,14800.0
2025-01-09,Sulawesi Tenggara,-3.5491199,121.7279646,24.35,1.09,14800.0
2025-01-10,Sulawesi Tenggara,-3.5491199,121.7279646,24.22,6.6,14800.0
2025-01-11,Sulawesi Tenggara,-3.5491199,121.7279646,24.31,2.24,14800.0
2025-01-12,Sulawesi Tenggara,-3.5491199,121.7279646,25.01,1.03,14800.0
2025-01-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.16,1.69,14800.0
2025-01-14,Sulawesi Tenggara,-3.5491199,121.7279646,24.23,1.84,14800.0
2025-01-15,Sulawesi Tenggara,-3.5491199,121.7279646,24.65,11.61,14850.0
2025-01-16,Sulawesi Tenggara,-3.5491199,121.7279646,24.02,3.81,14850.0
2025-01-17,Sulawesi Tenggara,-3.5491199,121.7279646,23.77,9.35,14850.0
2025-01-20,Sulawesi Tenggara,-3.5491199,121.7279646,24.67,6.34,14900.0
2025-01-21,Sulawesi Tenggara,-3.5491199,121.7279646,24.5,20.08,14900.0
2025-01-22,Sulawesi Tenggara,-3.5491199,121.7279646,24.0,11.31,14900.0
2025-01-23,Sulawesi Tenggara,-3.5491199,121.7279646,24.5,2.07,14900.0
2025-01-24,Sulawesi Tenggara,-3.5491199,121.7279646,24.05,6.22,14900.0
2025-01-27,Sulawesi Tenggara,-3.5491199,121.7279646,23.91,18.73,14900.0
2025-01-28,Sulawesi Tenggara,-3.5491199,121.7279646,24.04,8.48,14900.0
2025-01-29,Sulawesi Tenggara,-3.5491199,121.7279646,23.64,7.87,14900.0
2025-01-30,Sulawesi Tenggara,-3.5491199,121.7279646,23.55,12.39,14900.0
2025-01-31,Sulawesi Tenggara,-3.5491199,121.7279646,24.28,20.59,14900.0
2025-02-01,Sulawesi Tenggara,-3.5491199,121.7279646,24.09,14.39,14900.0
2025-02-02,Sulawesi Tenggara,-3.5491199,121.7279646,24.76,0.66,14900.0
2025-02-03,Sulawesi Tenggara,-3.5491199,121.7279646,24.43,0.55,14900.0
2025-02-04,Sulawesi Tenggara,-3.5491199,121.7279646,24.47,4.28,14900.0
2025-02-05,Sulawesi Tenggara,-3.5491199,121.7279646,24.24,1.77,14900.0
2025-02-06,Sulawesi Tenggara,-3.5491199,121.7279646,24.12,4.18,14900.0
2025-02-07,Sulawesi Tenggara,-3.5491199,121.7279646,24.29,8.53,14900.0
2025-02-08,Sulawesi Tenggara,-3.5491199,121.7279646,24.53,3.18,14900.0
2025-02-09,Sulawesi Tenggara,-3.5491199,121.7279646,24.05,3.17,14900.0
2025-02-10,Sulawesi Tenggara,-3.5491199,121.7279646,24.03,1.18,14900.0
2025-02-11,Sulawesi Tenggara,-3.5491199,121.7279646,24.53,1.07,14950.0
2025-02-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.9,0.79,14950.0
2025-02-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.27,2.16,14950.0
2025-02-14,Sulawesi Tenggara,-3.5491199,121.7279646,24.55,0.72,14950.0
2025-02-15,Sulawesi Tenggara,-3.5491199,121.7279646,24.32,7.09,14950.0
2025-02-16,Sulawesi Tenggara,-3.5491199,121.7279646,24.6,7.97,14950.0
2025-02-17,Sulawesi Tenggara,-3.5491199,121.7279646,24.5,2.66,14950.0
2025-02-18,Sulawesi Tenggara,-3.5491199,121.7279646,23.5,15.72,14950.0
2025-02-19,Sulawesi Tenggara,-3.5491199,121.7279646,24.08,1.7,14950.0
2025-02-20,Sulawesi Tenggara,-3.5491199,121.7279646,23.74,18.73,14950.0
2025-02-21,Sulawesi Tenggara,-3.5491199,121.7279646,23.17,13.96,14950.0
2025-02-22,Sulawesi Tenggara,-3.5491199,121.7279646,23.42,6.04,14950.0
2025-02-23,Sulawesi Tenggara,-3.5491199,121.7279646,23.38,6.34,14950.0
2025-02-24,Sulawesi Tenggara,-3.5491199,121.7279646,23.49,9.06,14950.0
2025-02-25,Sulawesi Tenggara,-3.5491199,121.7279646,24.39,7.09,14950.0
2025-02-26,Sulawesi Tenggara,-3.5491199,121.7279646,23.98,8.26,14950.0
2025-02-27,Sulawesi Tenggara,-3.5491199,121.7279646,23.09,7.57,14950.0
2025-02-28,Sulawesi Tenggara,-3.5491199,121.7279646,24.72,1.15,15000.0
2025-03-01,Sulawesi Tenggara,-3.5491199,121.7279646,25.17,2.17,15000.0
2025-03-02,Sulawesi Tenggara,-3.5491199,121.7279646,24.44,1.86,15000.0
2025-03-03,Sulawesi Tenggara,-3.5491199,121.7279646,24.59,4.73,15000.0
2025-03-04,Sulawesi Tenggara,-3.5491199,121.7279646,24.82,2.91,15000.0
2025-03-05,Sulawesi Tenggara,-3.5491199,121.7279646,24.22,8.87,15000.0
2025-03-06,Sulawesi Tenggara,-3.5491199,121.7279646,24.32,8.93,15000.0
2025-03-07,Sulawesi Tenggara,-3.5491199,121.7279646,24.11,4.82,15000.0
2025-03-08,Sulawesi Tenggara,-3.5491199,121.7279646,23.6,7.25,15000.0
2025-03-09,Sulawesi Tenggara,-3.5491199,121.7279646,24.14,2.13,15000.0
2025-03-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.71,9.39,15000.0
2025-03-11,Sulawesi Tenggara,-3.5491199,121.7279646,24.24,3.06,15100.0
2025-03-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.77,2.55,15100.0
2025-03-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.76,2.63,15100.0
2025-03-14,Sulawesi Tenggara,-3.5491199,121.7279646,24.42,1.4,15100.0
2025-03-15,Sulawesi Tenggara,-3.5491199,121.7279646,24.72,0.5,15100.0
2025-03-16,Sulawesi Tenggara,-3.5491199,121.7279646,24.03,45.82,15100.0
2025-03-17,Sulawesi Tenggara,-3.5491199,121.7279646,23.78,10.91,15100.0
2025-03-18,Sulawesi Tenggara,-3.5491199,121.7279646,24.38,4.67,15100.0
2025-03-19,Sulawesi Tenggara,-3.5491199,121.7279646,24.78,10.82,15100.0
2025-03-20,Sulawesi Tenggara,-3.5491199,121.7279646,24.5,19.2,15100.0
2025-03-21,Sulawesi Tenggara,-3.5491199,121.7279646,23.92,12.87,15100.0
2025-03-22,Sulawesi Tenggara,-3.5491199,121.7279646,23.5,10.93,15100.0
2025-03-23,Sulawesi Tenggara,-3.5491199,121.7279646,24.57,3.91,15100.0
2025-03-24,Sulawesi Tenggara,-3.5491199,121.7279646,24.15,5.92,15100.0
2025-03-25,Sulawesi Tenggara,-3.5491199,121.7279646,24.54,4.17,15100.0
2025-03-26,Sulawesi Tenggara,-3.5491199,121.7279646,24.19,1.63,15100.0
2025-03-27,Sulawesi Tenggara,-3.5491199,121.7279646,24.56,1.84,15100.0
2025-03-28,Sulawesi Tenggara,-3.5491199,121.7279646,25.06,9.06,15100.0
2025-03-29,Sulawesi Tenggara,-3.5491199,121.7279646,24.51,18.72,15100.0
2025-03-31,Sulawesi Tenggara,-3.5491199,121.7279646,24.62,0.47,15100.0
2025-04-01,Sulawesi Tenggara,-3.5491199,121.7279646,24.34,19.01,15100.0
2025-04-02,Sulawesi Tenggara,-3.5491199,121.7279646,23.8,9.51,15100.0
2025-04-03,Sulawesi Tenggara,-3.5491199,121.7279646,24.35,9.77,15100.0
2025-04-04,Sulawesi Tenggara,-3.5491199,121.7279646,23.83,12.76,15100.0
2025-04-05,Sulawesi Tenggara,-3.5491199,121.7279646,24.23,1.52,15100.0
2025-04-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.6,30.87,15100.0
2025-04-07,Sulawesi Tenggara,-3.5491199,121.7279646,24.11,4.02,15100.0
2025-04-08,Sulawesi Tenggara,-3.5491199,121.7279646,24.17,3.49,15100.0
2025-04-09,Sulawesi Tenggara,-3.5491199,121.7279646,23.88,12.05,15150.0
2025-04-10,Sulawesi Tenggara,-3.5491199,121.7279646,24.7,9.29,15150.0
2025-04-11,Sulawesi Tenggara,-3.5491199,121.7279646,23.75,3.14,15150.0
2025-04-12,Sulawesi Tenggara,-3.5491199,121.7279646,24.51,0.12,15150.0
2025-04-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.88,9.64,15150.0
2025-04-14,Sulawesi Tenggara,-3.5491199,121.7279646,24.6,9.41,15150.0
2025-04-15,Sulawesi Tenggara,-3.5491199,121.7279646,24.25,6.08,15150.0
2025-04-16,Sulawesi Tenggara,-3.5491199,121.7279646,23.93,18.26,15150.0
2025-04-17,Sulawesi Tenggara,-3.5491199,121.7279646,24.27,3.82,15150.0
2025-04-18,Sulawesi Tenggara,-3.5491199,121.7279646,23.84,14.12,15150.0
2025-04-19,Sulawesi Tenggara,-3.5491199,121.7279646,24.02,4.05,15150.0
2025-04-21,Sulawesi Tenggara,-3.5491199,121.7279646,25.12,0.65,15150.0
2025-04-22,Sulawesi Tenggara,-3.5491199,121.7279646,23.48,0.6,15150.0
2025-04-23,Sulawesi Tenggara,-3.5491199,121.7279646,23.72,4.12,15150.0
2025-04-24,Sulawesi Tenggara,-3.5491199,121.7279646,23.84,21.74,15150.0
2025-04-25,Sulawesi Tenggara,-3.5491199,121.7279646,23.91,9.97,15150.0
2025-04-26,Sulawesi Tenggara,-3.5491199,121.7279646,23.98,2.2,15150.0
2025-04-27,Sulawesi Tenggara,-3.5491199,121.7279646,23.53,1.06,15150.0
2025-04-28,Sulawesi Tenggara,-3.5491199,121.7279646,23.53,0.74,15150.0
2025-04-29,Sulawesi Tenggara,-3.5491199,121.7279646,24.57,1.63,15150.0
2025-04-30,Sulawesi Tenggara,-3.5491199,121.7279646,23.61,2.98,15150.0
2025-05-01,Sulawesi Tenggara,-3.5491199,121.7279646,23.83,5.88,15150.0
2025-05-02,Sulawesi Tenggara,-3.5491199,121.7279646,23.74,19.01,15150.0
2025-05-03,Sulawesi Tenggara,-3.5491199,121.7279646,23.36,24.73,15150.0
2025-05-04,Sulawesi Tenggara,-3.5491199,121.7279646,23.89,2.13,15150.0
2025-05-05,Sulawesi Tenggara,-3.5491199,121.7279646,24.1,1.12,15150.0
2025-05-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.36,6.63,15150.0
2025-05-07,Sulawesi Tenggara,-3.5491199,121.7279646,23.75,2.61,15150.0
2025-05-08,Sulawesi Tenggara,-3.5491199,121.7279646,23.47,5.43,15150.0
2025-05-09,Sulawesi Tenggara,-3.5491199,121.7279646,23.17,28.96,15150.0
2025-05-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.88,7.19,15150.0
2025-05-11,Sulawesi Tenggara,-3.5491199,121.7279646,24.26,3.85,15150.0
2025-05-12,Sulawesi Tenggara,-3.5491199,121.7279646,24.23,3.05,15150.0
2025-05-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.31,1.08,15150.0
2025-05-14,Sulawesi Tenggara,-3.5491199,121.7279646,24.47,22.87,15150.0
2025-05-15,Sulawesi Tenggara,-3.5491199,121.7279646,24.37,16.85,15150.0
2025-05-16,Sulawesi Tenggara,-3.5491199,121.7279646,23.93,19.95,15250.0
2025-05-19,Sulawesi Tenggara,-3.5491199,121.7279646,23.67,1.22,15250.0
2025-05-20,Sulawesi Tenggara,-3.5491199,121.7279646,23.22,10.68,15250.0
2025-05-21,Sulawesi Tenggara,-3.5491199,121.7279646,23.61,3.26,15300.0
2025-05-22,Sulawesi Tenggara,-3.5491199,121.7279646,24.04,0.33,15450.0
2025-05-23,Sulawesi Tenggara,-3.5491199,121.7279646,24.53,3.11,15450.0
2025-05-24,Sulawesi Tenggara,-3.5491199,121.7279646,23.78,4.52,15450.0
2025-05-26,Sulawesi Tenggara,-3.5491199,121.7279646,24.18,0.7,15450.0
2025-05-27,Sulawesi Tenggara,-3.5491199,121.7279646,24.57,5.1,15500.0
2025-05-28,Sulawesi Tenggara,-3.5491199,121.7279646,24.06,1.04,15500.0
2025-05-29,Sulawesi Tenggara,-3.5491199,121.7279646,24.72,0.72,15500.0
2025-05-30,Sulawesi Tenggara,-3.5491199,121.7279646,24.18,4.03,15500.0
2025-05-31,Sulawesi Tenggara,-3.5491199,121.7279646,23.4,13.97,15500.0
2025-06-01,Sulawesi Tenggara,-3.5491199,121.7279646,22.98,16.93,15500.0
2025-06-02,Sulawesi Tenggara,-3.5491199,121.7279646,22.85,16.99,15600.0
2025-06-03,Sulawesi Tenggara,-3.5491199,121.7279646,22.56,14.76,15600.0
2025-06-04,Sulawesi Tenggara,-3.5491199,121.7279646,23.68,2.13,15600.0
2025-06-05,Sulawesi Tenggara,-3.5491199,121.7279646,23.69,2.53,15650.0
2025-06-06,Sulawesi Tenggara,-3.5491199,121.7279646,24.12,1.01,15650.0
2025-06-07,Sulawesi Tenggara,-3.5491199,121.7279646,23.6,18.65,15650.0
2025-06-08,Sulawesi Tenggara,-3.5491199,121.7279646,23.13,3.6,15650.0
2025-06-09,Sulawesi Tenggara,-3.5491199,121.7279646,23.35,8.15,15650.0
2025-06-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.11,23.13,15650.0
2025-06-11,Sulawesi Tenggara,-3.5491199,121.7279646,23.43,11.75,15650.0
2025-06-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.59,8.56,15650.0
2025-06-13,Sulawesi Tenggara,-3.5491199,121.7279646,23.39,3.67,15700.0
2025-06-14,Sulawesi Tenggara,-3.5491199,121.7279646,22.49,3.78,15700.0
2025-06-15,Sulawesi Tenggara,-3.5491199,121.7279646,23.15,0.64,15700.0
2025-06-16,Sulawesi Tenggara,-3.5491199,121.7279646,23.21,0.09,15750.0
2025-06-17,Sulawesi Tenggara,-3.5491199,121.7279646,23.0,0.28,15750.0
2025-06-18,Sulawesi Tenggara,-3.5491199,121.7279646,23.11,0.59,15750.0
2025-06-19,Sulawesi Tenggara,-3.5491199,121.7279646,22.58,24.73,15750.0
2025-06-20,Sulawesi Tenggara,-3.5491199,121.7279646,22.31,16.5,15800.0
2025-06-21,Sulawesi Tenggara,-3.5491199,121.7279646,22.16,1.42,15800.0
2025-06-22,Sulawesi Tenggara,-3.5491199,121.7279646,21.82,2.25,15800.0
2025-06-23,Sulawesi Tenggara,-3.5491199,121.7279646,22.26,16.85,15800.0
2025-06-24,Sulawesi Tenggara,-3.5491199,121.7279646,22.54,7.98,15800.0
2025-06-25,Sulawesi Tenggara,-3.5491199,121.7279646,22.84,0.63,15800.0
2025-06-26,Sulawesi Tenggara,-3.5491199,121.7279646,22.94,10.06,15800.0
2025-06-27,Sulawesi Tenggara,-3.5491199,121.7279646,22.82,4.27,15800.0
2025-06-28,Sulawesi Tenggara,-3.5491199,121.7279646,22.31,4.52,15800.0
2025-06-29,Sulawesi Tenggara,-3.5491199,121.7279646,22.75,3.44,15800.0
2025-06-30,Sulawesi Tenggara,-3.5491199,121.7279646,22.5,19.91,15900.0
2025-07-01,Sulawesi Tenggara,-3.5491199,121.7279646,22.74,12.4,15950.0
2025-07-02,Sulawesi Tenggara,-3.5491199,121.7279646,22.47,6.1,16000.0
2025-07-03,Sulawesi Tenggara,-3.5491199,121.7279646,22.5,5.31,16100.0
2025-07-04,Sulawesi Tenggara,-3.5491199,121.7279646,22.89,20.03,16150.0
2025-07-05,Sulawesi Tenggara,-3.5491199,121.7279646,23.17,17.53,16150.0
2025-07-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.17,14.91,16150.0
2025-07-07,Sulawesi Tenggara,-3.5491199,121.7279646,22.12,2.62,16150.0
2025-07-08,Sulawesi Tenggara,-3.5491199,121.7279646,22.05,4.01,16200.0
2025-07-09,Sulawesi Tenggara,-3.5491199,121.7279646,22.71,0.47,16350.0
2025-07-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.23,3.2,16400.0
2025-07-11,Sulawesi Tenggara,-3.5491199,121.7279646,22.46,0.69,16400.0
2025-07-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.01,0.15,16400.0
2025-07-13,Sulawesi Tenggara,-3.5491199,121.7279646,22.99,0.37,16400.0
2025-07-14,Sulawesi Tenggara,-3.5491199,121.7279646,23.07,1.23,16500.0
2025-07-15,Sulawesi Tenggara,-3.5491199,121.7279646,23.45,2.56,16550.0
2025-07-16,Sulawesi Tenggara,-3.5491199,121.7279646,22.56,26.82,16550.0
2025-07-17,Sulawesi Tenggara,-3.5491199,121.7279646,21.05,1.88,16500.0
2025-07-18,Sulawesi Tenggara,-3.5491199,121.7279646,21.63,0.09,16500.0
2025-07-19,Sulawesi Tenggara,-3.5491199,121.7279646,22.14,0.0,16500.0
2025-07-20,Sulawesi Tenggara,-3.5491199,121.7279646,22.36,0.04,16500.0
2025-07-21,Sulawesi Tenggara,-3.5491199,121.7279646,23.65,0.44,16500.0
2025-07-22,Sulawesi Tenggara,-3.5491199,121.7279646,23.83,0.56,16550.0
2025-07-23,Sulawesi Tenggara,-3.5491199,121.7279646,23.8,0.07,16550.0
2025-07-24,Sulawesi Tenggara,-3.5491199,121.7279646,23.95,12.03,16500.0
2025-07-25,Sulawesi Tenggara,-3.5491199,121.7279646,24.31,4.55,16500.0
2025-07-26,Sulawesi Tenggara,-3.5491199,121.7279646,23.64,0.2,16500.0
2025-07-27,Sulawesi Tenggara,-3.5491199,121.7279646,22.92,0.85,16500.0
2025-07-28,Sulawesi Tenggara,-3.5491199,121.7279646,23.55,0.37,16500.0
2025-07-29,Sulawesi Tenggara,-3.5491199,121.7279646,23.8,0.1,16500.0
2025-07-30,Sulawesi Tenggara,-3.5491199,121.7279646,23.88,0.09,16500.0
2025-07-31,Sulawesi Tenggara,-3.5491199,121.7279646,24.16,0.84,16450.0
2025-08-01,Sulawesi Tenggara,-3.5491199,121.7279646,23.46,10.59,16450.0
2025-08-02,Sulawesi Tenggara,-3.5491199,121.7279646,23.35,1.83,16450.0
2025-08-03,Sulawesi Tenggara,-3.5491199,121.7279646,23.54,8.03,16450.0
2025-08-04,Sulawesi Tenggara,-3.5491199,121.7279646,23.42,0.93,16450.0
2025-08-05,Sulawesi Tenggara,-3.5491199,121.7279646,23.42,0.07,16450.0
2025-08-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.26,1.74,16450.0
2025-08-07,Sulawesi Tenggara,-3.5491199,121.7279646,22.89,15.16,16450.0
2025-08-08,Sulawesi Tenggara,-3.5491199,121.7279646,22.62,3.67,16600.0
2025-08-09,Sulawesi Tenggara,-3.5491199,121.7279646,22.73,6.9,16600.0
2025-08-10,Sulawesi Tenggara,-3.5491199,121.7279646,22.58,9.14,16600.0
2025-08-11,Sulawesi Tenggara,-3.5491199,121.7279646,22.54,1.04,16600.0
2025-08-12,Sulawesi Tenggara,-3.5491199,121.7279646,22.32,0.02,16600.0
2025-08-13,Sulawesi Tenggara,-3.5491199,121.7279646,21.55,0.0,16600.0
2025-08-14,Sulawesi Tenggara,-3.5491199,121.7279646,22.03,0.14,16600.0
2025-08-15,Sulawesi Tenggara,-3.5491199,121.7279646,22.25,0.15,16600.0
2025-08-16,Sulawesi Tenggara,-3.5491199,121.7279646,22.03,0.1,16600.0
2025-08-17,Sulawesi Tenggara,-3.5491199,121.7279646,22.59,0.47,16600.0
2025-08-18,Sulawesi Tenggara,-3.5491199,121.7279646,23.39,1.41,16600.0
2025-08-19,Sulawesi Tenggara,-3.5491199,121.7279646,23.28,1.74,16600.0
2025-08-20,Sulawesi Tenggara,-3.5491199,121.7279646,22.82,0.91,16600.0
2025-08-21,Sulawesi Tenggara,-3.5491199,121.7279646,22.16,1.45,16550.0
2025-08-22,Sulawesi Tenggara,-3.5491199,121.7279646,21.59,4.59,16550.0
2025-08-23,Sulawesi Tenggara,-3.5491199,121.7279646,22.08,9.81,16550.0
2025-08-24,Sulawesi Tenggara,-3.5491199,121.7279646,21.49,2.83,16550.0
2025-08-25,Sulawesi Tenggara,-3.5491199,121.7279646,21.48,10.69,16450.0
2025-08-26,Sulawesi Tenggara,-3.5491199,121.7279646,21.62,3.67,16450.0
2025-08-27,Sulawesi Tenggara,-3.5491199,121.7279646,22.83,0.13,16450.0
2025-08-28,Sulawesi Tenggara,-3.5491199,121.7279646,23.22,0.25,16450.0
2025-08-29,Sulawesi Tenggara,-3.5491199,121.7279646,22.69,12.63,16450.0
2025-08-30,Sulawesi Tenggara,-3.5491199,121.7279646,22.91,6.78,16450.0
2025-08-31,Sulawesi Tenggara,-3.5491199,121.7279646,22.94,7.58,16450.0
2025-09-01,Sulawesi Tenggara,-3.5491199,121.7279646,22.57,1.75,16450.0
2025-09-02,Sulawesi Tenggara,-3.5491199,121.7279646,22.71,0.41,16450.0
2025-09-03,Sulawesi Tenggara,-3.5491199,121.7279646,22.86,0.6,16500.0
2025-09-04,Sulawesi Tenggara,-3.5491199,121.7279646,22.81,3.51,16500.0
2025-09-05,Sulawesi Tenggara,-3.5491199,121.7279646,23.1,0.37,16500.0
2025-09-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.56,0.9,16500.0
2025-09-07,Sulawesi Tenggara,-3.5491199,121.7279646,23.57,3.35,16500.0
2025-09-08,Sulawesi Tenggara,-3.5491199,121.7279646,23.79,3.25,16500.0
2025-09-09,Sulawesi Tenggara,-3.5491199,121.7279646,23.48,4.41,16500.0
2025-09-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.16,7.72,16500.0
2025-09-11,Sulawesi Tenggara,-3.5491199,121.7279646,23.2,0.63,16500.0
2025-09-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.5,0.04,16500.0
2025-09-13,Sulawesi Tenggara,-3.5491199,121.7279646,23.41,0.44,16500.0
2025-09-14,Sulawesi Tenggara,-3.5491199,121.7279646,23.01,2.25,16500.0
2025-09-15,Sulawesi Tenggara,-3.5491199,121.7279646,23.25,8.92,16500.0
2025-09-16,Sulawesi Tenggara,-3.5491199,121.7279646,23.35,1.92,16450.0
2025-09-17,Sulawesi Tenggara,-3.5491199,121.7279646,23.04,0.52,16450.0
2025-09-18,Sulawesi Tenggara,-3.5491199,121.7279646,23.02,0.08,16450.0
2025-09-19,Sulawesi Tenggara,-3.5491199,121.7279646,23.27,0.01,16400.0
2025-09-20,Sulawesi Tenggara,-3.5491199,121.7279646,24.17,0.0,16400.0
2025-09-21,Sulawesi Tenggara,-3.5491199,121.7279646,24.05,0.02,16400.0
2025-09-22,Sulawesi Tenggara,-3.5491199,121.7279646,24.14,0.02,16400.0
2025-09-23,Sulawesi Tenggara,-3.5491199,121.7279646,23.87,0.23,16350.0
2025-09-24,Sulawesi Tenggara,-3.5491199,121.7279646,22.91,0.2,16350.0
2025-09-25,Sulawesi Tenggara,-3.5491199,121.7279646,23.3,0.3,16350.0
2025-09-26,Sulawesi Tenggara,-3.5491199,121.7279646,23.64,2.86,16350.0
2025-09-27,Sulawesi Tenggara,-3.5491199,121.7279646,23.74,0.85,16350.0
2025-09-28,Sulawesi Tenggara,-3.5491199,121.7279646,23.75,7.06,16350.0
2025-09-29,Sulawesi Tenggara,-3.5491199,121.7279646,23.73,0.53,16350.0
2025-09-30,Sulawesi Tenggara,-3.5491199,121.7279646,24.1,0.57,16350.0
2025-10-01,Sulawesi Tenggara,-3.5491199,121.7279646,24.2,0.55,16300.0
2025-10-02,Sulawesi Tenggara,-3.5491199,121.7279646,23.88,0.08,16150.0
2025-10-03,Sulawesi Tenggara,-3.5491199,121.7279646,23.45,0.38,16150.0
2025-10-04,Sulawesi Tenggara,-3.5491199,121.7279646,23.6,12.7,16150.0
2025-10-05,Sulawesi Tenggara,-3.5491199,121.7279646,23.24,7.11,16150.0
2025-10-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.02,12.75,16000.0
2025-10-07,Sulawesi Tenggara,-3.5491199,121.7279646,23.33,0.55,16000.0
2025-10-08,Sulawesi Tenggara,-3.5491199,121.7279646,23.61,0.52,16000.0
2025-10-09,Sulawesi Tenggara,-3.5491199,121.7279646,23.44,0.54,16000.0
2025-10-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.22,1.16,15950.0
2025-10-11,Sulawesi Tenggara,-3.5491199,121.7279646,23.07,1.9,15950.0
2025-10-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.62,0.58,15950.0
2025-10-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.31,0.79,15850.0
2025-10-14,Sulawesi Tenggara,-3.5491199,121.7279646,24.39,12.07,15850.0
2025-10-15,Sulawesi Tenggara,-3.5491199,121.7279646,24.31,10.19,15850.0
2025-10-16,Sulawesi Tenggara,-3.5491199,121.7279646,24.5,5.53,15850.0
2025-10-17,Sulawesi Tenggara,-3.5491199,121.7279646,25.25,1.93,15850.0
2025-10-20,Sulawesi Tenggara,-3.5491199,121.7279646,24.23,4.71,15850.0
2025-10-21,Sulawesi Tenggara,-3.5491199,121.7279646,24.91,1.72,15850.0
2025-10-22,Sulawesi Tenggara,-3.5491199,121.7279646,24.46,4.41,15850.0
2025-10-23,Sulawesi Tenggara,-3.5491199,121.7279646,24.79,3.73,15850.0
2025-10-24,Sulawesi Tenggara,-3.5491199,121.7279646,24.86,0.57,15800.0
2025-10-27,Sulawesi Tenggara,-3.5491199,121.7279646,24.05,9.15,15700.0
2025-10-28,Sulawesi Tenggara,-3.5491199,121.7279646,24.2,8.81,15700.0
2025-10-29,Sulawesi Tenggara,-3.5491199,121.7279646,24.7,14.71,15700.0
2025-10-30,Sulawesi Tenggara,-3.5491199,121.7279646,24.19,0.23,15750.0
2025-10-31,Sulawesi Tenggara,-3.5491199,121.7279646,23.76,6.85,15750.0
2025-11-01,Sulawesi Tenggara,-3.5491199,121.7279646,24.63,2.81,15750.0
2025-11-02,Sulawesi Tenggara,-3.5491199,121.7279646,24.7,6.05,15750.0
2025-11-03,Sulawesi Tenggara,-3.5491199,121.7279646,24.18,7.59,15700.0
2025-11-04,Sulawesi Tenggara,-3.5491199,121.7279646,24.32,5.44,15700.0
2025-11-05,Sulawesi Tenggara,-3.5491199,121.7279646,24.56,2.96,15700.0
2025-11-06,Sulawesi Tenggara,-3.5491199,121.7279646,23.71,9.95,15700.0
2025-11-07,Sulawesi Tenggara,-3.5491199,121.7279646,24.02,6.45,15600.0
2025-11-08,Sulawesi Tenggara,-3.5491199,121.7279646,24.51,0.5,15600.0
2025-11-09,Sulawesi Tenggara,-3.5491199,121.7279646,23.89,8.51,15600.0
2025-11-10,Sulawesi Tenggara,-3.5491199,121.7279646,23.58,12.82,15600.0
2025-11-11,Sulawesi Tenggara,-3.5491199,121.7279646,24.22,8.21,15600.0
2025-11-12,Sulawesi Tenggara,-3.5491199,121.7279646,23.36,12.46,15600.0
2025-11-13,Sulawesi Tenggara,-3.5491199,121.7279646,24.41,9.55,15600.0
